date,country,countryCode,province,provinceCode,city,cityCode,confirmed,suspected,cured,dead
2020-02-05,中国,CN,甘肃省,620000.0,金昌市,620300.0,1,0,0,0
2020-02-05,中国,CN,甘肃省,620000.0,白银市,620400.0,2,0,0,0
2020-02-05,中国,CN,甘肃省,620000.0,天水市,620500.0,10,5,0,0
2020-02-05,中国,CN,甘肃省,620000.0,张掖市,620700.0,2,0,0,0
2020-02-05,中国,CN,甘肃省,620000.0,平凉市,620800.0,1,2,0,0
2020-02-05,中国,CN,甘肃省,620000.0,庆阳市,621000.0,2,0,0,0
2020-02-05,中国,CN,甘肃省,620000.0,定西市,621100.0,4,0,0,0
2020-02-05,中国,CN,甘肃省,620000.0,陇南市,621200.0,4,0,0,0
2020-02-05,中国,CN,甘肃省,620000.0,临夏回族自治州,622900.0,1,0,0,0
2020-02-05,中国,CN,甘肃省,620000.0,甘南藏族自治州,623000.0,2,1,0,0
2020-02-05,中国,CN,青海省,630000.0,西宁市,630100.0,15,0,0,0
2020-02-05,中国,CN,青海省,630000.0,海北藏族自治州,632200.0,3,0,0,0
2020-02-05,中国,CN,宁夏回族自治区,640000.0,宁东,,1,0,0,0
2020-02-05,中国,CN,宁夏回族自治区,640000.0,银川市,640100.0,25,0,1,0
2020-02-05,中国,CN,宁夏回族自治区,640000.0,石嘴山市,640200.0,1,0,0,0
2020-02-05,中国,CN,宁夏回族自治区,640000.0,吴忠市,640300.0,8,0,0,0
2020-02-05,中国,CN,宁夏回族自治区,640000.0,固原市,640400.0,2,0,0,0
2020-02-05,中国,CN,宁夏回族自治区,640000.0,中卫市,640500.0,3,0,0,0
2020-02-05,中国,CN,新疆维吾尔自治区,650000.0,第七师,,1,0,0,0
2020-02-05,中国,CN,新疆维吾尔自治区,650000.0,第九师,,4,0,0,0
2020-02-05,中国,CN,新疆维吾尔自治区,650000.0,第八师石河子市,,1,0,0,0
2020-02-05,中国,CN,新疆维吾尔自治区,650000.0,第六师五家渠市,,1,0,0,0
2020-02-05,中国,CN,新疆维吾尔自治区,650000.0,乌鲁木齐市,650100.0,15,0,0,0
2020-02-05,中国,CN,新疆维吾尔自治区,650000.0,吐鲁番市,650400.0,1,0,0,0
2020-02-05,中国,CN,新疆维吾尔自治区,650000.0,昌吉回族自治州,652300.0,2,0,0,0
2020-02-05,中国,CN,新疆维吾尔自治区,650000.0,巴音郭楞蒙古自治州,652800.0,1,0,0,0
2020-02-05,中国,CN,新疆维吾尔自治区,650000.0,阿克苏地区,652900.0,1,0,0,0
2020-02-05,中国,CN,新疆维吾尔自治区,650000.0,伊犁哈萨克自治州,654000.0,9,0,0,0
2020-02-06,中国,CN,北京市,110000.0,外地来京,,24,0,0,0
2020-02-06,中国,CN,北京市,110000.0,东城区,110101.0,7,0,0,0
2020-02-06,中国,CN,北京市,110000.0,西城区,110102.0,36,0,0,0
2020-02-06,中国,CN,北京市,110000.0,朝阳区,110105.0,51,0,0,0
2020-02-06,中国,CN,北京市,110000.0,丰台区,110106.0,22,0,0,0
2020-02-06,中国,CN,北京市,110000.0,石景山区,110107.0,13,0,0,0
2020-02-06,中国,CN,北京市,110000.0,海淀区,110108.0,47,0,0,0
2020-02-06,中国,CN,北京市,110000.0,门头沟区,110109.0,3,0,0,0
2020-02-06,中国,CN,北京市,110000.0,房山区,110111.0,13,0,0,0
2020-02-06,中国,CN,北京市,110000.0,通州区,110112.0,14,0,0,0
2020-02-06,中国,CN,北京市,110000.0,顺义区,110113.0,8,0,0,0
2020-02-06,中国,CN,北京市,110000.0,昌平区,110114.0,17,0,0,0
2020-02-06,中国,CN,北京市,110000.0,大兴区,110115.0,34,0,0,0
2020-02-06,中国,CN,北京市,110000.0,怀柔区,110116.0,7,0,0,0
2020-02-06,中国,CN,北京市,110000.0,平谷区,110117.0,0,0,0,0
2020-02-06,中国,CN,北京市,110000.0,密云区,110118.0,0,0,0,0
2020-02-06,中国,CN,北京市,110000.0,延庆区,110119.0,1,0,0,0
2020-02-06,中国,CN,天津市,120000.0,外地来津,,6,0,0,0
2020-02-06,中国,CN,天津市,120000.0,和平区,120101.0,6,0,0,0
2020-02-06,中国,CN,天津市,120000.0,河东区,120102.0,10,0,1,0
2020-02-06,中国,CN,天津市,120000.0,河西区,120103.0,4,0,0,0
2020-02-06,中国,CN,天津市,120000.0,南开区,120104.0,3,0,0,0
2020-02-06,中国,CN,天津市,120000.0,河北区,120105.0,10,0,0,0
2020-02-06,中国,CN,天津市,120000.0,红桥区,120106.0,2,0,1,0
2020-02-06,中国,CN,天津市,120000.0,东丽区,120110.0,4,0,0,0
2020-02-06,中国,CN,天津市,120000.0,西青区,120111.0,4,0,0,0
2020-02-06,中国,CN,天津市,120000.0,津南区,120112.0,1,0,0,0
2020-02-06,中国,CN,天津市,120000.0,北辰区,120113.0,1,0,0,0
2020-02-06,中国,CN,天津市,120000.0,武清区,120114.0,0,0,0,0
2020-02-06,中国,CN,天津市,120000.0,宝坻区,120115.0,21,0,0,0
2020-02-06,中国,CN,天津市,120000.0,滨海新区,120116.0,3,0,0,0
2020-02-06,中国,CN,天津市,120000.0,宁河区,120117.0,4,0,0,0
2020-02-06,中国,CN,天津市,120000.0,静海区,120118.0,0,0,0,0
2020-02-06,中国,CN,天津市,120000.0,蓟州区,120119.0,0,0,0,0
2020-02-06,中国,CN,河北省,130000.0,石家庄市,130100.0,24,15,3,0
2020-02-06,中国,CN,河北省,130000.0,唐山市,130200.0,19,11,0,0
2020-02-06,中国,CN,河北省,130000.0,秦皇岛市,130300.0,5,1,0,0
2020-02-06,中国,CN,河北省,130000.0,邯郸市,130400.0,22,3,2,0
2020-02-06,中国,CN,河北省,130000.0,邢台市,130500.0,19,2,0,0
2020-02-06,中国,CN,河北省,130000.0,保定市,130600.0,18,3,4,0
2020-02-06,中国,CN,河北省,130000.0,张家口市,130700.0,13,4,1,0
2020-02-06,中国,CN,河北省,130000.0,承德市,130800.0,6,0,0,0
2020-02-06,中国,CN,河北省,130000.0,沧州市,130900.0,23,4,2,1
2020-02-06,中国,CN,河北省,130000.0,廊坊市,131000.0,15,0,4,0
2020-02-06,中国,CN,河北省,130000.0,衡水市,131100.0,7,1,0,0
2020-02-06,中国,CN,山西省,140000.0,太原市,140100.0,11,0,1,0
2020-02-06,中国,CN,山西省,140000.0,大同市,140200.0,9,0,0,0
2020-02-06,中国,CN,山西省,140000.0,阳泉市,140300.0,4,0,0,0
2020-02-06,中国,CN,山西省,140000.0,长治市,140400.0,5,0,0,0
2020-02-06,中国,CN,山西省,140000.0,晋城市,140500.0,8,0,0,0
2020-02-06,中国,CN,山西省,140000.0,朔州市,140600.0,4,0,0,0
2020-02-06,中国,CN,山西省,140000.0,晋中市,140700.0,27,0,2,0
2020-02-06,中国,CN,山西省,140000.0,运城市,140800.0,17,0,1,0
2020-02-06,中国,CN,山西省,140000.0,忻州市,140900.0,3,0,0,0
2020-02-06,中国,CN,山西省,140000.0,临汾市,141000.0,2,0,1,0
2020-02-06,中国,CN,山西省,140000.0,吕梁市,141100.0,6,0,1,0
2020-02-06,中国,CN,内蒙古自治区,150000.0,呼和浩特市,150100.0,7,0,0,0
2020-02-06,中国,CN,内蒙古自治区,150000.0,包头市,150200.0,9,1,0,0
2020-02-06,中国,CN,内蒙古自治区,150000.0,乌海市,150300.0,2,1,0,0
2020-02-06,中国,CN,内蒙古自治区,150000.0,赤峰市,150400.0,4,2,0,0
2020-02-06,中国,CN,内蒙古自治区,150000.0,通辽市,150500.0,2,0,0,0
2020-02-06,中国,CN,内蒙古自治区,150000.0,鄂尔多斯市,150600.0,11,0,0,0
2020-02-06,中国,CN,内蒙古自治区,150000.0,呼伦贝尔市,150700.0,5,1,0,0
2020-02-06,中国,CN,内蒙古自治区,150000.0,牙克石市,150782.0,0,1,0,0
2020-02-06,中国,CN,内蒙古自治区,150000.0,巴彦淖尔市,150800.0,4,3,0,0
2020-02-06,中国,CN,内蒙古自治区,150000.0,乌兰察布市,150900.0,3,0,0,0
2020-02-06,中国,CN,内蒙古自治区,150000.0,兴安盟,152200.0,1,0,0,0
2020-02-06,中国,CN,内蒙古自治区,150000.0,锡林郭勒盟,152500.0,2,0,0,0
2020-02-06,中国,CN,内蒙古自治区,150000.0,阿拉善盟,152900.0,0,0,0,0
2020-02-06,中国,CN,辽宁省,210000.0,沈阳市,210100.0,24,0,0,0
2020-02-06,中国,CN,辽宁省,210000.0,大连市,210200.0,14,0,0,0
2020-02-06,中国,CN,辽宁省,210000.0,鞍山市,210300.0,3,0,0,0
2020-02-06,中国,CN,辽宁省,210000.0,本溪市,210500.0,3,0,0,0
2020-02-06,中国,CN,辽宁省,210000.0,丹东市,210600.0,7,0,0,0
2020-02-06,中国,CN,辽宁省,210000.0,锦州市,210700.0,7,0,0,0
2020-02-06,中国,CN,辽宁省,210000.0,营口市,210800.0,1,0,0,0
2020-02-06,中国,CN,辽宁省,210000.0,阜新市,210900.0,7,0,0,0
2020-02-06,中国,CN,辽宁省,210000.0,辽阳市,211000.0,2,0,0,0
2020-02-06,中国,CN,辽宁省,210000.0,盘锦市,211100.0,11,0,0,0
2020-02-06,中国,CN,辽宁省,210000.0,铁岭市,211200.0,3,0,0,0
2020-02-06,中国,CN,辽宁省,210000.0,朝阳市,211300.0,6,0,0,0
2020-02-06,中国,CN,辽宁省,210000.0,葫芦岛市,211400.0,7,0,0,0
2020-02-06,中国,CN,吉林省,220000.0,长春市,220100.0,31,0,1,0
2020-02-06,中国,CN,吉林省,220000.0,吉林市,220200.0,3,0,2,0
2020-02-06,中国,CN,吉林省,220000.0,四平市,220300.0,9,0,0,1
2020-02-06,中国,CN,吉林省,220000.0,公主岭市,220381.0,3,0,1,0
2020-02-06,中国,CN,吉林省,220000.0,辽源市,220400.0,5,0,0,0
2020-02-06,中国,CN,吉林省,220000.0,通化市,220500.0,2,0,0,0
2020-02-06,中国,CN,吉林省,220000.0,白山市,220600.0,0,0,0,0
2020-02-06,中国,CN,吉林省,220000.0,松原市,220700.0,2,0,0,0
2020-02-06,中国,CN,吉林省,220000.0,白城市,220800.0,0,0,0,0
2020-02-06,中国,CN,吉林省,220000.0,延边朝鲜族自治州,222400.0,5,0,0,0
2020-02-06,中国,CN,黑龙江省,230000.0,哈尔滨市,230100.0,94,0,6,0
2020-02-06,中国,CN,黑龙江省,230000.0,齐齐哈尔市,230200.0,27,0,0,0
2020-02-06,中国,CN,黑龙江省,230000.0,鸡西市,230300.0,29,0,0,0
2020-02-06,中国,CN,黑龙江省,230000.0,鹤岗市,230400.0,2,0,0,0
2020-02-06,中国,CN,黑龙江省,230000.0,双鸭山市,230500.0,36,0,1,0
2020-02-06,中国,CN,黑龙江省,230000.0,大庆市,230600.0,13,0,0,1
2020-02-06,中国,CN,黑龙江省,230000.0,伊春市,230700.0,0,0,0,0
2020-02-06,中国,CN,黑龙江省,230000.0,佳木斯市,230800.0,13,0,1,0
2020-02-06,中国,CN,黑龙江省,230000.0,七台河市,230900.0,10,0,0,0
2020-02-06,中国,CN,黑龙江省,230000.0,牡丹江市,231000.0,11,0,0,0
2020-02-06,中国,CN,黑龙江省,230000.0,黑河市,231100.0,1,0,0,0
2020-02-06,中国,CN,黑龙江省,230000.0,绥化市,231200.0,39,0,0,2
2020-02-06,中国,CN,黑龙江省,230000.0,大兴安岭地区,232700.0,2,0,0,0
2020-02-06,中国,CN,上海市,310000.0,外地来沪,,92,0,14,0
2020-02-06,中国,CN,上海市,310000.0,黄浦区,310101.0,5,0,1,0
2020-02-06,中国,CN,上海市,310000.0,徐汇区,310104.0,15,0,0,0
2020-02-06,中国,CN,上海市,310000.0,长宁区,310105.0,11,0,0,0
2020-02-06,中国,CN,上海市,310000.0,静安区,310106.0,14,0,2,0
2020-02-06,中国,CN,上海市,310000.0,普陀区,310107.0,7,0,0,0
2020-02-06,中国,CN,上海市,310000.0,虹口区,310109.0,7,0,0,0
2020-02-06,中国,CN,上海市,310000.0,杨浦区,310110.0,7,0,0,0
2020-02-06,中国,CN,上海市,310000.0,闵行区,310112.0,12,0,1,0
2020-02-06,中国,CN,上海市,310000.0,宝山区,310113.0,16,0,0,0
2020-02-06,中国,CN,上海市,310000.0,嘉定区,310114.0,5,0,0,0
2020-02-06,中国,CN,上海市,310000.0,浦东新区,310115.0,50,0,6,0
2020-02-06,中国,CN,上海市,310000.0,金山区,310116.0,2,0,0,0
2020-02-06,中国,CN,上海市,310000.0,松江区,310117.0,10,0,0,0
2020-02-06,中国,CN,上海市,310000.0,青浦区,310118.0,5,0,1,0
2020-02-06,中国,CN,上海市,310000.0,奉贤区,310120.0,9,0,0,0
2020-02-06,中国,CN,上海市,310000.0,崇明区,310151.0,2,0,0,0
2020-02-06,中国,CN,江苏省,320000.0,南京市,320100.0,57,0,13,0
2020-02-06,中国,CN,江苏省,320000.0,无锡市,320200.0,31,0,1,0
2020-02-06,中国,CN,江苏省,320000.0,徐州市,320300.0,49,0,3,0
2020-02-06,中国,CN,江苏省,320000.0,常州市,320400.0,29,0,5,0
2020-02-06,中国,CN,江苏省,320000.0,苏州市,320500.0,69,0,4,0
2020-02-06,中国,CN,江苏省,320000.0,南通市,320600.0,29,0,2,0
2020-02-06,中国,CN,江苏省,320000.0,连云港市,320700.0,24,0,2,0
2020-02-06,中国,CN,江苏省,320000.0,淮安市,320800.0,37,0,2,0
2020-02-06,中国,CN,江苏省,320000.0,盐城市,320900.0,16,0,3,0
2020-02-06,中国,CN,江苏省,320000.0,扬州市,321000.0,17,0,0,0
2020-02-06,中国,CN,江苏省,320000.0,镇江市,321100.0,9,0,0,0
2020-02-06,中国,CN,江苏省,320000.0,泰州市,321200.0,29,0,3,0
2020-02-06,中国,CN,江苏省,320000.0,宿迁市,321300.0,12,0,0,0
2020-02-06,中国,CN,浙江省,330000.0,杭州市,330100.0,156,0,16,0
2020-02-06,中国,CN,浙江省,330000.0,宁波市,330200.0,136,0,9,0
2020-02-06,中国,CN,浙江省,330000.0,温州市,330300.0,421,0,36,0
2020-02-06,中国,CN,浙江省,330000.0,嘉兴市,330400.0,35,0,1,0
2020-02-06,中国,CN,浙江省,330000.0,湖州市,330500.0,9,0,1,0
2020-02-06,中国,CN,浙江省,330000.0,绍兴市,330600.0,34,0,3,0
2020-02-06,中国,CN,浙江省,330000.0,金华市,330700.0,48,0,9,0
2020-02-06,中国,CN,浙江省,330000.0,衢州市,330800.0,15,0,2,0
2020-02-06,中国,CN,浙江省,330000.0,舟山市,330900.0,7,0,4,0
2020-02-06,中国,CN,浙江省,330000.0,台州市,331000.0,129,0,14,0
2020-02-06,中国,CN,浙江省,330000.0,丽水市,331100.0,16,0,3,0
2020-02-06,中国,CN,安徽省,340000.0,合肥市,340100.0,115,13,7,0
2020-02-06,中国,CN,安徽省,340000.0,芜湖市,340200.0,27,2,2,0
2020-02-06,中国,CN,安徽省,340000.0,蚌埠市,340300.0,88,13,0,0
2020-02-06,中国,CN,安徽省,340000.0,淮南市,340400.0,14,7,2,0
2020-02-06,中国,CN,安徽省,340000.0,马鞍山市,340500.0,30,1,0,0
2020-02-06,中国,CN,安徽省,340000.0,淮北市,340600.0,22,2,0,0
2020-02-06,中国,CN,安徽省,340000.0,铜陵市,340700.0,22,1,2,0
2020-02-06,中国,CN,安徽省,340000.0,安庆市,340800.0,66,13,3,0
2020-02-06,中国,CN,安徽省,340000.0,黄山市,341000.0,9,0,0,0
2020-02-06,中国,CN,安徽省,340000.0,滁州市,341100.0,11,0,2,0
2020-02-06,中国,CN,安徽省,340000.0,阜阳市,341200.0,105,2,7,0
2020-02-06,中国,CN,安徽省,340000.0,宿州市,341300.0,27,1,0,0
2020-02-06,中国,CN,安徽省,340000.0,六安市,341500.0,41,23,1,0
2020-02-06,中国,CN,安徽省,340000.0,亳州市,341600.0,72,0,5,0
2020-02-06,中国,CN,安徽省,340000.0,池州市,341700.0,11,0,1,0
2020-02-06,中国,CN,安徽省,340000.0,宣城市,341800.0,5,0,2,0
2020-02-06,中国,CN,福建省,350000.0,福州市,350100.0,57,27,0,0
2020-02-06,中国,CN,福建省,350000.0,厦门市,350200.0,23,13,0,0
2020-02-06,中国,CN,福建省,350000.0,莆田市,350300.0,44,15,0,0
2020-02-06,中国,CN,福建省,350000.0,三明市,350400.0,12,4,0,0
2020-02-06,中国,CN,福建省,350000.0,泉州市,350500.0,40,7,0,0
2020-02-06,中国,CN,福建省,350000.0,漳州市,350600.0,16,5,0,0
2020-02-06,中国,CN,福建省,350000.0,南平市,350700.0,12,3,0,0
2020-02-06,中国,CN,福建省,350000.0,龙岩市,350800.0,4,6,0,0
2020-02-06,中国,CN,福建省,350000.0,宁德市,350900.0,16,14,0,0
2020-02-06,中国,CN,江西省,360000.0,南昌市,360100.0,162,0,14,0
2020-02-06,中国,CN,江西省,360000.0,景德镇市,360200.0,4,0,1,0
2020-02-06,中国,CN,江西省,360000.0,萍乡市,360300.0,24,0,1,0
2020-02-06,中国,CN,江西省,360000.0,九江市,360400.0,95,0,4,0
2020-02-06,中国,CN,江西省,360000.0,新余市,360500.0,87,0,5,0
2020-02-06,中国,CN,江西省,360000.0,鹰潭市,360600.0,10,0,0,0
2020-02-06,中国,CN,江西省,360000.0,赣州市,360700.0,59,0,2,0
2020-02-06,中国,CN,江西省,360000.0,吉安市,360800.0,16,0,1,0
2020-02-06,中国,CN,江西省,360000.0,宜春市,360900.0,62,0,5,0
2020-02-06,中国,CN,江西省,360000.0,抚州市,361000.0,56,0,7,0
2020-02-06,中国,CN,江西省,360000.0,上饶市,361100.0,86,0,5,0
2020-02-06,中国,CN,山东省,370000.0,济南市,370100.0,39,23,3,0
2020-02-06,中国,CN,山东省,370000.0,青岛市,370200.0,43,35,4,0
2020-02-06,中国,CN,山东省,370000.0,淄博市,370300.0,15,0,0,0
2020-02-06,中国,CN,山东省,370000.0,枣庄市,370400.0,19,1,0,0
2020-02-06,中国,CN,山东省,370000.0,东营市,370500.0,0,0,0,0
2020-02-06,中国,CN,山东省,370000.0,烟台市,370600.0,31,3,2,0
2020-02-06,中国,CN,山东省,370000.0,潍坊市,370700.0,27,1,0,0
2020-02-06,中国,CN,山东省,370000.0,济宁市,370800.0,35,5,4,0
2020-02-06,中国,CN,山东省,370000.0,泰安市,370900.0,20,4,1,0
2020-02-06,中国,CN,山东省,370000.0,威海市,371000.0,30,0,5,0
2020-02-06,中国,CN,山东省,370000.0,日照市,371100.0,14,0,2,0
2020-02-06,中国,CN,山东省,370000.0,临沂市,371300.0,35,7,3,0
2020-02-06,中国,CN,山东省,370000.0,德州市,371400.0,27,8,2,0
2020-02-06,中国,CN,山东省,370000.0,聊城市,371500.0,20,9,0,0
2020-02-06,中国,CN,山东省,370000.0,滨州市,371600.0,11,0,3,0
2020-02-06,中国,CN,山东省,370000.0,菏泽市,371700.0,13,0,2,0
2020-02-06,中国,CN,河南省,410000.0,郑州市,410100.0,112,0,0,0
2020-02-06,中国,CN,河南省,410000.0,开封市,410200.0,20,0,0,0
2020-02-06,中国,CN,河南省,410000.0,洛阳市,410300.0,24,0,0,0
2020-02-06,中国,CN,河南省,410000.0,平顶山市,410400.0,46,0,0,0
2020-02-06,中国,CN,河南省,410000.0,安阳市,410500.0,40,0,0,0
2020-02-06,中国,CN,河南省,410000.0,鹤壁市,410600.0,11,0,0,0
2020-02-06,中国,CN,河南省,410000.0,新乡市,410700.0,41,0,0,0
2020-02-06,中国,CN,河南省,410000.0,焦作市,410800.0,18,0,0,0
2020-02-06,中国,CN,河南省,410000.0,濮阳市,410900.0,5,0,0,0
2020-02-06,中国,CN,河南省,410000.0,许昌市,411000.0,28,0,0,0
2020-02-06,中国,CN,河南省,410000.0,漯河市,411100.0,26,0,0,0
2020-02-06,中国,CN,河南省,410000.0,三门峡市,411200.0,7,0,0,0
2020-02-06,中国,CN,河南省,410000.0,南阳市,411300.0,118,0,0,1
2020-02-06,中国,CN,河南省,410000.0,商丘市,411400.0,72,0,0,0
2020-02-06,中国,CN,河南省,410000.0,信阳市,411500.0,176,0,0,0
2020-02-06,中国,CN,河南省,410000.0,周口市,411600.0,60,0,0,0
2020-02-06,中国,CN,河南省,410000.0,驻马店市,411700.0,106,0,0,0
2020-02-06,中国,CN,河南省,410000.0,济源市,419001.0,4,0,0,0
2020-02-06,中国,CN,湖北省,420000.0,武汉市,420100.0,11618,0,0,478
2020-02-06,中国,CN,湖北省,420000.0,黄石市,420200.0,635,0,0,2
2020-02-06,中国,CN,湖北省,420000.0,十堰市,420300.0,395,0,0,0
2020-02-06,中国,CN,湖北省,420000.0,宜昌市,420500.0,610,0,0,7
2020-02-06,中国,CN,湖北省,420000.0,襄阳市,420600.0,838,0,0,3
2020-02-06,中国,CN,湖北省,420000.0,鄂州市,420700.0,471,0,0,18
2020-02-06,中国,CN,湖北省,420000.0,荆门市,420800.0,553,0,0,17
2020-02-06,中国,CN,湖北省,420000.0,孝感市,420900.0,2141,0,0,25
2020-02-06,中国,CN,湖北省,420000.0,荆州市,421000.0,885,0,0,10
2020-02-06,中国,CN,湖北省,420000.0,黄冈市,421100.0,1897,0,0,32
2020-02-06,中国,CN,湖北省,420000.0,咸宁市,421200.0,443,0,0,1
2020-02-06,中国,CN,湖北省,420000.0,随州市,421300.0,915,0,0,9
2020-02-06,中国,CN,湖北省,420000.0,恩施土家族苗族自治州,422800.0,157,0,0,0
2020-02-06,中国,CN,湖北省,420000.0,仙桃市,429004.0,307,0,0,5
2020-02-06,中国,CN,湖北省,420000.0,潜江市,429005.0,74,0,0,1
2020-02-06,中国,CN,湖北省,420000.0,天门市,429006.0,163,0,0,10
2020-02-06,中国,CN,湖北省,420000.0,神农架林区,429021.0,10,0,0,0
2020-02-06,中国,CN,湖南省,430000.0,长沙市,430100.0,190,0,10,0
2020-02-06,中国,CN,湖南省,430000.0,株洲市,430200.0,46,0,7,0
2020-02-06,中国,CN,湖南省,430000.0,湘潭市,430300.0,25,0,7,0
2020-02-06,中国,CN,湖南省,430000.0,衡阳市,430400.0,43,0,8,0
2020-02-06,中国,CN,湖南省,430000.0,邵阳市,430500.0,83,0,9,0
2020-02-06,中国,CN,湖南省,430000.0,岳阳市,430600.0,107,0,4,0
2020-02-06,中国,CN,湖南省,430000.0,常德市,430700.0,64,0,14,0
2020-02-06,中国,CN,湖南省,430000.0,张家界市,430800.0,5,0,2,0
2020-02-06,中国,CN,湖南省,430000.0,益阳市,430900.0,43,0,6,0
2020-02-06,中国,CN,湖南省,430000.0,郴州市,431000.0,29,0,4,0
2020-02-06,中国,CN,湖南省,430000.0,永州市,431100.0,38,0,8,0
2020-02-06,中国,CN,湖南省,430000.0,怀化市,431200.0,38,0,7,0
2020-02-06,中国,CN,湖南省,430000.0,娄底市,431300.0,53,0,4,0
2020-02-06,中国,CN,湖南省,430000.0,湘西土家族苗族自治州,433100.0,8,0,1,0
2020-02-06,中国,CN,广东省,440000.0,广州市,440100.0,284,0,0,0
2020-02-06,中国,CN,广东省,440000.0,韶关市,440200.0,6,0,0,0
2020-02-06,中国,CN,广东省,440000.0,深圳市,440300.0,334,0,0,0
2020-02-06,中国,CN,广东省,440000.0,珠海市,440400.0,73,0,0,0
2020-02-06,中国,CN,广东省,440000.0,汕头市,440500.0,22,0,0,0
2020-02-06,中国,CN,广东省,440000.0,佛山市,440600.0,57,0,0,0
2020-02-06,中国,CN,广东省,440000.0,江门市,440700.0,11,0,0,0
2020-02-06,中国,CN,广东省,440000.0,湛江市,440800.0,19,0,0,0
2020-02-06,中国,CN,广东省,440000.0,茂名市,440900.0,6,0,0,0
2020-02-06,中国,CN,广东省,440000.0,肇庆市,441200.0,14,0,0,0
2020-02-06,中国,CN,广东省,440000.0,惠州市,441300.0,39,0,0,0
2020-02-06,中国,CN,广东省,440000.0,梅州市,441400.0,12,0,0,0
2020-02-06,中国,CN,广东省,440000.0,汕尾市,441500.0,5,0,0,0
2020-02-06,中国,CN,广东省,440000.0,河源市,441600.0,2,0,0,0
2020-02-06,中国,CN,广东省,440000.0,阳江市,441700.0,13,0,0,0
2020-02-06,中国,CN,广东省,440000.0,清远市,441800.0,10,0,0,0
2020-02-06,中国,CN,广东省,440000.0,东莞市,441900.0,53,0,0,0
2020-02-06,中国,CN,广东省,440000.0,中山市,442000.0,46,0,0,0
2020-02-06,中国,CN,广东省,440000.0,潮州市,445100.0,5,0,0,0
2020-02-06,中国,CN,广东省,440000.0,揭阳市,445200.0,7,0,0,0
2020-02-06,中国,CN,广东省,440000.0,云浮市,445300.0,0,0,0,0
2020-02-06,中国,CN,广西壮族自治区,450000.0,南宁市,450100.0,31,0,0,0
2020-02-06,中国,CN,广西壮族自治区,450000.0,柳州市,450200.0,20,0,0,0
2020-02-06,中国,CN,广西壮族自治区,450000.0,桂林市,450300.0,28,0,0,0
2020-02-06,中国,CN,广西壮族自治区,450000.0,梧州市,450400.0,5,0,0,0
2020-02-06,中国,CN,广西壮族自治区,450000.0,北海市,450500.0,31,0,0,0
2020-02-06,中国,CN,广西壮族自治区,450000.0,防城港市,450600.0,15,0,0,0
2020-02-06,中国,CN,广西壮族自治区,450000.0,钦州市,450700.0,7,0,0,0
2020-02-06,中国,CN,广西壮族自治区,450000.0,贵港市,450800.0,7,0,0,0
2020-02-06,中国,CN,广西壮族自治区,450000.0,玉林市,450900.0,8,0,0,0
2020-02-06,中国,CN,广西壮族自治区,450000.0,百色市,451000.0,3,0,0,0
2020-02-06,中国,CN,广西壮族自治区,450000.0,贺州市,451100.0,4,0,0,0
2020-02-06,中国,CN,广西壮族自治区,450000.0,河池市,451200.0,11,0,0,0
2020-02-06,中国,CN,广西壮族自治区,450000.0,来宾市,451300.0,2,0,0,0
2020-02-06,中国,CN,广西壮族自治区,450000.0,崇左市,451400.0,0,0,0,0
2020-02-06,中国,CN,海南省,460000.0,海口市,460100.0,19,0,0,0
2020-02-06,中国,CN,海南省,460000.0,三亚市,460200.0,32,0,0,0
2020-02-06,中国,CN,海南省,460000.0,三沙市,460300.0,0,0,0,0
2020-02-06,中国,CN,海南省,460000.0,儋州市,460400.0,11,0,0,0
2020-02-06,中国,CN,海南省,460000.0,五指山市,469001.0,0,0,0,0
2020-02-06,中国,CN,海南省,460000.0,琼海市,469002.0,6,0,0,0
2020-02-06,中国,CN,海南省,460000.0,文昌市,469005.0,3,0,0,0
2020-02-06,中国,CN,海南省,460000.0,万宁市,469006.0,11,0,0,0
2020-02-06,中国,CN,海南省,460000.0,东方市,469007.0,3,0,0,0
2020-02-06,中国,CN,海南省,460000.0,定安县,469021.0,3,0,0,0
2020-02-06,中国,CN,海南省,460000.0,屯昌县,469022.0,0,0,0,0
2020-02-06,中国,CN,海南省,460000.0,澄迈县,469023.0,6,0,0,0
2020-02-06,中国,CN,海南省,460000.0,临高县,469024.0,5,0,0,0
2020-02-06,中国,CN,海南省,460000.0,白沙黎族自治县,469025.0,0,0,0,0
2020-02-06,中国,CN,海南省,460000.0,昌江黎族自治县,469026.0,4,0,0,0
2020-02-06,中国,CN,海南省,460000.0,乐东黎族自治县,469027.0,1,0,0,0
2020-02-06,中国,CN,海南省,460000.0,陵水黎族自治县,469028.0,4,0,0,0
2020-02-06,中国,CN,海南省,460000.0,保亭黎族苗族自治县,469029.0,2,0,0,0
2020-02-06,中国,CN,海南省,460000.0,琼中黎族苗族自治县,469030.0,1,0,0,0
2020-02-06,中国,CN,重庆市,500000.0,万盛经开区,,1,0,0,0
2020-02-06,中国,CN,重庆市,500000.0,两江新区,,14,0,0,0
2020-02-06,中国,CN,重庆市,500000.0,高新区,,4,0,0,0
2020-02-06,中国,CN,重庆市,500000.0,万州区,500101.0,73,0,2,1
2020-02-06,中国,CN,重庆市,500000.0,涪陵区,500102.0,3,0,0,0
2020-02-06,中国,CN,重庆市,500000.0,渝中区,500103.0,19,0,0,0
